Wall time,Step,Value
1689521533.0906591,12288,568.2380981445312
1689521539.2715044,14336,566.0399780273438
1689521564.2682273,22528,572.7105102539062
1689521570.786852,24576,564.9534912109375
1689521590.076531,30720,577.3018798828125
1689521596.5192332,32768,592.6727294921875
1689521615.8484561,38912,614.8253784179688
1689521622.435886,40960,611.328369140625
1689521628.813131,43008,612.6231689453125
1689521654.3523855,51200,623.5184936523438
1689521712.1377063,69632,636.25
1689521731.633224,75776,661.1799926757812
1689521757.628366,83968,675.4400024414062
1689521770.2358897,88064,691.02001953125
1689521783.212924,92160,693.5499877929688
1689521789.337947,94208,698.0399780273438
1689521802.2968032,98304,712.5599975585938
1689521818.152616,102400,727.2999877929688
1689521844.4412436,110592,705.5800170898438
1689521850.9719594,112640,702.030029296875
1689521857.4993777,114688,683.260009765625
1689521863.6276298,116736,683.4400024414062
1689521869.7189562,118784,692.8099975585938
1689521909.1225936,131072,662.4000244140625
1689521921.3986368,135168,676.7999877929688
1689521927.894058,137216,675.260009765625
1689521934.3737807,139264,665.47998046875
1689521940.558934,141312,650.8800048828125
1689521959.6692467,147456,656.7899780273438
1689521966.2852669,149504,661.75
1689521972.347656,151552,661.4199829101562
1689521978.8753908,153600,654.9099731445312
1689522010.802298,163840,618.4299926757812
1689522043.1159716,174080,611.4000244140625
1689522062.6525223,180224,613.6400146484375
1689522069.0997174,182272,613.6400146484375
1689522106.9766302,194560,619.7100219726562
1689522162.4740849,210944,593.3099975585938
1689522181.6333997,217088,608.5999755859375
1689522188.1120927,219136,612.5900268554688
1689522233.187656,233472,607.739990234375
1689522252.9062045,239616,605.9199829101562
1689522265.685404,243712,614.3599853515625
1689522310.6534119,258048,565.5499877929688
1689522317.1103997,260096,578.6500244140625
1689522336.4971938,266240,595.1799926757812
1689522342.6061296,268288,602.1900024414062
1689522387.3697047,282624,544.280029296875
1689522400.540403,286720,530.1699829101562
1689522413.7540464,290816,516.3800048828125
1689522420.2967467,292864,519.719970703125
1689522426.4299352,294912,512.02001953125
1689522477.681526,309248,526.3599853515625
1689522510.4096067,319488,497.70001220703125
1689522522.7132335,323584,498.30999755859375
1689522528.88354,325632,506.30999755859375
1689522535.2909217,327680,506.2099914550781
1689522554.9883204,333824,525.0800170898438
1689522574.4547272,339968,533.02001953125
1689522587.4337695,344064,545.6900024414062
1689522594.0141,346112,546.1400146484375
1689522613.5807838,352256,553.1400146484375
1689522652.5139468,364544,505.92999267578125
1689522658.6175253,366592,512.77001953125
1689522671.661803,370688,519.7000122070312
1689522690.8427515,376832,518.6099853515625
1689522703.0936935,380928,519.760009765625
1689522709.6660547,382976,515.0599975585938
1689522722.3511171,387072,534.969970703125
1689522735.278213,391168,525.8699951171875
1689522742.064231,393216,523.3699951171875
1689522792.6116412,407552,463.3299865722656
1689522845.0642183,423936,384.57000732421875
1689522851.5923958,425984,387.3399963378906
1689522858.2640026,428032,387.2699890136719
1689522884.9468179,436224,375.8999938964844
1689522950.3587778,456704,419.1499938964844
1689522956.74989,458752,427.6000061035156
1689522969.4349728,462848,446.95001220703125
1689522982.3663907,466944,455.010009765625
1689522994.9684136,471040,460.9100036621094
1689523014.393651,477184,469.30999755859375
1689523021.2686346,479232,476.44000244140625
1689523027.6927707,481280,488.3699951171875
1689523047.375713,487424,504.7699890136719
1689523115.7919276,507904,532.4099731445312
1689523128.5421412,512000,519.0700073242188
1689523167.8799899,524288,498.9700012207031
1689523187.3394864,530432,453.4200134277344
1689523193.5990572,532480,462.1199951171875
1689523200.316805,534528,457.0
1689523206.8938239,536576,440.4100036621094
1689523219.6184897,540672,444.70001220703125
1689523245.1277437,548864,457.2099914550781
1689523258.0866792,552960,460.80999755859375
1689523270.8147624,557056,456.05999755859375
1689523283.9772944,561152,460.25
1689523316.238816,571392,451.44000244140625
1689523355.6266925,583680,463.9800109863281
1689523401.1194022,598016,428.0299987792969
1689523412.9565353,600064,424.20001220703125
1689523445.351524,610304,427.7699890136719
1689523451.9939463,612352,429.44000244140625
1689523471.3504179,618496,435.32000732421875
1689523477.5124745,620544,421.0799865722656
1689523483.7849598,622592,426.79998779296875
1689523509.638744,630784,432.07000732421875
1689523516.2230089,632832,444.3500061035156
1689523529.3872,636928,462.5199890136719
1689523548.2725554,643072,480.989990234375
1689523573.4576805,651264,464.5799865722656
1689523579.9358003,653312,479.25
1689523586.5558672,655360,467.54998779296875
1689523593.1338487,657408,458.2099914550781
1689523606.5437703,661504,435.04998779296875
1689523626.2037406,667648,459.8800048828125
1689523632.907168,669696,429.55999755859375
1689523639.1393452,671744,419.54998779296875
1689523659.0342689,677888,400.989990234375
1689523678.2928936,684032,392.0899963378906
1689523716.5926473,696320,412.82000732421875
1689523732.0698414,700416,425.44000244140625
1689523751.4488673,706560,447.8399963378906
1689523757.9984753,708608,458.0400085449219
1689523770.7480543,712704,452.6499938964844
1689523776.8967795,714752,458.05999755859375
1689523809.2313883,724992,458.3399963378906
1689523815.7769234,727040,450.67999267578125
1689523841.6455958,735232,448.010009765625
1689523854.5718105,739328,428.739990234375
1689523874.3237386,745472,437.95001220703125
1689523900.292861,753664,408.5299987792969
1689523925.6724591,761856,431.20001220703125
1689523938.2063918,765952,437.2799987792969
1689523964.6771722,774144,423.3999938964844
1689523971.1523902,776192,441.0400085449219
1689523977.7381663,778240,445.7300109863281
1689523990.4303892,782336,460.8800048828125
1689523997.0415084,784384,473.07000732421875
1689524022.887539,792576,471.510009765625
1689524029.0301363,794624,475.0400085449219
1689524058.341277,802816,496.8599853515625
1689524064.8335032,804864,491.3900146484375
1689524071.3964853,806912,482.82000732421875
1689524135.562856,827392,411.6700134277344
1689524167.4041662,837632,417.7799987792969
1689524212.0044506,851968,439.1499938964844
1689524218.5662065,854016,444.79998779296875
1689524251.1029332,864256,464.69000244140625
1689524257.535171,866304,466.7699890136719
