Wall time,Step,Value
1689521534.2069798,12288,645.3157958984375
1689521540.9605916,14336,645.9091186523438
1689521567.6009128,22528,592.5675659179688
1689521574.30261,24576,609.3250122070312
1689521594.03965,30720,578.20751953125
1689521600.8038256,32768,565.8070068359375
1689521620.9614904,38912,550.1884155273438
1689521627.6533563,40960,564.8055419921875
1689521634.1244857,43008,542.0
1689521660.6905549,51200,519.0408325195312
1689521720.3967729,69632,491.75
1689521740.1013136,75776,472.0299987792969
1689521765.7399526,83968,481.30999755859375
1689521779.131436,88064,490.80999755859375
1689521792.3839746,92160,501.2099914550781
1689521798.7624867,94208,505.5899963378906
1689521812.0595467,98304,520.3900146484375
1689521830.0329177,102400,532.6400146484375
1689521855.8346794,110592,552.5499877929688
1689521862.445704,112640,566.6300048828125
1689521869.2053604,114688,572.9500122070312
1689521875.9662404,116736,591.02001953125
1689521882.3620691,118784,585.530029296875
1689521921.6494677,131072,606.72998046875
1689521934.8501742,135168,613.1099853515625
1689521941.1038136,137216,622.969970703125
1689521947.7265115,139264,620.3499755859375
1689521954.3529363,141312,629.6099853515625
1689521973.6561692,147456,649.5700073242188
1689521980.3019662,149504,652.25
1689521986.904506,151552,659.6099853515625
1689521993.6332262,153600,658.3699951171875
1689522026.567623,163840,670.6199951171875
1689522059.7944252,174080,679.530029296875
1689522079.8163295,180224,667.489990234375
1689522086.48294,182272,667.260009765625
1689522126.5221784,194560,683.6400146484375
1689522184.0780938,210944,658.2899780273438
1689522203.895555,217088,634.8499755859375
1689522210.5566325,219136,634.4199829101562
1689522257.1209552,233472,591.5900268554688
1689522277.2416422,239616,556.3300170898438
1689522290.75759,243712,511.8399963378906
1689522337.2792022,258048,465.05999755859375
1689522343.9950733,260096,483.04998779296875
1689522363.8740275,266240,458.1400146484375
1689522370.2214792,268288,454.239990234375
1689522416.7859638,282624,441.69000244140625
1689522430.3053832,286720,467.4100036621094
1689522443.7615135,290816,479.04998779296875
1689522450.616205,292864,470.95001220703125
1689522457.4540126,294912,458.7900085449219
1689522509.739534,309248,450.5199890136719
1689522542.871766,319488,447.1499938964844
1689522556.7049692,323584,442.3699951171875
1689522563.3844833,325632,440.2799987792969
1689522569.7221627,327680,428.5799865722656
1689522589.7220414,333824,430.9100036621094
1689522610.1091614,339968,441.07000732421875
1689522622.9545474,344064,443.0199890136719
1689522629.3016982,346112,443.2699890136719
1689522649.1551995,352256,441.30999755859375
1689522689.202043,364544,460.0799865722656
1689522695.9704814,366592,439.3999938964844
1689522709.7340977,370688,443.1499938964844
1689522729.7461169,376832,460.1199951171875
1689522743.2187753,380928,449.67999267578125
1689522749.9197829,382976,454.07000732421875
1689522763.7400208,387072,458.1499938964844
1689522777.32151,391168,470.6499938964844
1689522784.0699964,393216,466.9100036621094
1689522832.6197898,407552,477.239990234375
1689522885.920083,423936,433.4100036621094
1689522892.2998738,425984,434.5400085449219
1689522899.038584,428032,422.8399963378906
1689522925.7017958,436224,430.3599853515625
1689522992.5770006,456704,407.6199951171875
1689522999.4662004,458752,415.7799987792969
1689523012.986642,462848,428.1099853515625
1689523026.6228518,466944,425.9700012207031
1689523039.7583134,471040,429.5400085449219
1689523060.1008663,477184,436.010009765625
1689523066.4346783,479232,435.67999267578125
1689523072.7292948,481280,439.19000244140625
1689523092.8482347,487424,465.7900085449219
1689523162.0748568,507904,480.7900085449219
1689523175.7117784,512000,489.69000244140625
1689523214.8618474,524288,505.2699890136719
1689523234.947482,530432,516.1900024414062
1689523241.6596706,532480,515.0700073242188
1689523248.357237,534528,517.47998046875
1689523255.035162,536576,515.1500244140625
1689523268.0802696,540672,500.2200012207031
1689523294.3460886,548864,520.0700073242188
1689523307.531729,552960,519.260009765625
1689523321.488222,557056,482.6000061035156
1689523335.0565298,561152,479.6099853515625
1689523368.6096382,571392,434.19000244140625
1689523408.560882,583680,398.6300048828125
1689523454.824201,598016,415.5
1689523465.7585475,600064,411.1199951171875
1689523499.5614436,610304,421.20001220703125
1689523506.359281,612352,412.3599853515625
1689523526.3743718,618496,411.95001220703125
1689523533.1814842,620544,409.0400085449219
1689523539.6204498,622592,414.0899963378906
1689523566.7320209,630784,405.0199890136719
1689523573.4103355,632832,414.0799865722656
1689523586.7467096,636928,427.6600036621094
1689523605.7666483,643072,437.2799987792969
1689523632.3809543,651264,446.69000244140625
1689523638.7409487,653312,450.80999755859375
1689523645.6038888,655360,452.0199890136719
1689523651.9967208,657408,455.0199890136719
1689523664.9904435,661504,461.6600036621094
