Wall time,Step,Value
1704290027.1199648,12288,814.6666870117188
1704290032.951023,14336,836.4705810546875
1704290053.3591266,22528,821.25927734375
1704290058.411892,24576,833.586181640625
1704290073.76067,30720,824.0
1704290078.8928118,32768,833.025634765625
1704290094.2699652,38912,817.85107421875
1704290099.4679308,40960,825.2857055664062
1704290104.6617365,43008,826.2692260742188
1704290125.7540934,51200,824.3064575195312
1704290173.5232158,69632,815.682373046875
1704290189.58227,75776,813.4193725585938
1704290211.3167372,83968,804.75
1704290221.8522499,88064,804.4199829101562
1704290232.5966835,92160,792.77001953125
1704290238.0477536,94208,786.4000244140625
1704290248.3454204,98304,792.0800170898438
1704290264.7457728,102400,788.260009765625
1704290286.6752594,110592,783.5900268554688
1704290292.002754,112640,781.4299926757812
1704290297.1699433,114688,775.030029296875
1704290302.3806443,116736,773.0700073242188
1704290307.699883,118784,770.2000122070312
1704290340.1590216,131072,754.760009765625
1704290350.9432366,135168,762.8099975585938
1704290356.385598,137216,758.6900024414062
1704290361.705286,139264,764.010009765625
1704290367.1268811,141312,742.5800170898438
1704290383.150348,147456,740.0
1704290388.5479658,149504,742.7999877929688
1704290394.0294843,151552,739.02001953125
1704290399.4049933,153600,731.5599975585938
1704290425.6702065,163840,742.0700073242188
1704290452.4893055,174080,753.9500122070312
1704290468.6407325,180224,765.2899780273438
1704290474.0300162,182272,773.260009765625
1704290505.875692,194560,801.8200073242188
1704290556.1288667,210944,827.3699951171875
1704290572.3841994,217088,827.2899780273438
1704290577.8466043,219136,827.219970703125
1704290615.6759522,233472,814.1199951171875
1704290631.6476386,239616,818.4600219726562
1704290642.1064599,243712,800.1300048828125
1704290678.9061563,258048,784.22998046875
1704290684.090174,260096,779.530029296875
1704290700.0385807,266240,758.280029296875
1704290705.4335353,268288,757.219970703125
1704290743.1711411,282624,676.5999755859375
1704290753.6006951,286720,670.030029296875
1704290764.19636,290816,682.7100219726562
1704290769.3693573,292864,677.7100219726562
1704290774.3667512,294912,682.3800048828125
1704290815.949974,309248,671.6900024414062
1704290842.7982016,319488,655.3400268554688
1704290853.591799,323584,628.3499755859375
1704290859.0394673,325632,611.0
1704290864.4270067,327680,597.7000122070312
1704290880.1844318,333824,609.8200073242188
1704290896.3978002,339968,608.2100219726562
1704290907.1068907,344064,598.0499877929688
1704290912.5135827,346112,595.2100219726562
1704290928.42453,352256,547.2100219726562
1704290960.1366687,364544,506.5199890136719
1704290965.4991627,366592,498.8599853515625
1704290976.3442845,370688,493.739990234375
1704290992.5032675,376832,511.8299865722656
1704291003.378783,380928,513.489990234375
1704291008.5730364,382976,493.19000244140625
1704291019.09981,387072,505.94000244140625
1704291029.9264731,391168,509.5899963378906
1704291035.2995286,393216,505.0
1704291074.041992,407552,526.4099731445312
1704291117.2057562,423936,585.6300048828125
1704291122.580773,425984,585.27001953125
1704291127.9608974,428032,600.260009765625
1704291149.3856754,436224,626.8499755859375
1704291202.8247554,456704,666.780029296875
1704291208.1756575,458752,668.02001953125
1704291219.158323,462848,669.3099975585938
1704291229.8359313,466944,673.27001953125
1704291240.5978434,471040,684.9099731445312
1704291256.6620579,477184,711.8800048828125
1704291262.0183678,479232,721.3800048828125
1704291267.1961567,481280,733.6900024414062
1704291283.1398041,487424,736.5
1704291341.3372543,507904,721.239990234375
1704291352.0495734,512000,706.77001953125
1704291383.9235885,524288,694.4400024414062
1704291400.1259568,530432,692.4099731445312
1704291405.462434,532480,699.4600219726562
1704291410.9443474,534528,694.97998046875
1704291416.1109998,536576,700.7899780273438
1704291426.5583885,540672,709.4400024414062
1704291447.5976765,548864,669.5599975585938
1704291458.3896472,552960,672.3400268554688
1704291469.1627882,557056,690.9600219726562
1704291479.8996952,561152,680.9000244140625
1704291506.7063212,571392,666.5999755859375
1704291538.770566,583680,667.0800170898438
1704291575.4584653,598016,635.97998046875
1704291583.1197007,600064,649.8200073242188
1704291609.5049272,610304,642.4299926757812
1704291614.8958774,612352,627.1900024414062
1704291630.717446,618496,588.9000244140625
1704291635.8968742,620544,604.010009765625
1704291641.408595,622592,562.27001953125
1704291662.4166903,630784,561.3200073242188
1704291667.632333,632832,568.2999877929688
1704291678.0256474,636928,549.8200073242188
1704291693.9177835,643072,553.8200073242188
1704291714.9016087,651264,577.0599975585938
1704291720.2110887,653312,588.3699951171875
1704291725.9731164,655360,607.0499877929688
1704291731.27308,657408,604.719970703125
1704291742.065199,661504,588.77001953125
1704291757.88699,667648,606.469970703125
