Wall time,Step,Value
1688979697.5855038,12288,665.6666870117188
1688979701.7346082,14336,621.1738891601562
1688979718.1946635,22528,549.0750122070312
1688979722.284656,24576,563.8604736328125
1688979734.6050851,30720,543.2908935546875
1688979738.844064,32768,549.64404296875
1688979751.1213846,38912,555.5
1688979755.1720233,40960,562.2916870117188
1688979759.2354164,43008,571.760009765625
1688979775.6276412,51200,572.8764038085938
1688979813.5645025,69632,555.8599853515625
1688979827.408418,75776,580.3200073242188
1688979846.2472756,83968,609.4000244140625
1688979855.2956803,88064,622.510009765625
1688979863.6489093,92160,621.72998046875
1688979867.9068227,94208,629.22998046875
1688979876.2155426,98304,632.1099853515625
1688979889.5107658,102400,631.6300048828125
1688979907.1204073,110592,624.3200073242188
1688979911.8744245,112640,628.02001953125
1688979917.0374162,114688,638.4299926757812
1688979921.7758918,116736,631.2999877929688
1688979926.6225038,118784,631.2999877929688
1688979952.0162683,131072,623.6199951171875
1688979960.5260198,135168,615.2999877929688
1688979964.7609987,137216,615.8400268554688
1688979968.918316,139264,615.0999755859375
1688979973.081881,141312,625.1099853515625
1688979986.3239303,147456,611.77001953125
1688979990.486502,149504,609.77001953125
1688979994.839264,151552,615.8699951171875
1688979998.9632542,153600,625.52001953125
1688980019.8451793,163840,612.969970703125
1688980042.3605359,174080,599.0499877929688
1688980055.2652795,180224,590.75
1688980059.762905,182272,599.3200073242188
1688980085.1671338,194560,557.7999877929688
1688980128.8050702,210944,525.3499755859375
1688980142.6167839,217088,524.0900268554688
1688980147.8136194,219136,519.25
1688980181.1349368,233472,509.29998779296875
1688980194.0977986,239616,499.3800048828125
1688980202.9225724,243712,504.20001220703125
1688980234.4782457,258048,471.6400146484375
1688980240.69438,260096,461.3999938964844
1688980255.5757146,266240,460.6499938964844
1688980260.2835848,268288,458.6000061035156
1688980290.9878638,282624,467.45001220703125
1688980299.5725791,286720,461.9800109863281
1688980308.5010486,290816,470.7900085449219
1688980313.0682683,292864,466.6600036621094
1688980317.441672,294912,461.6700134277344
1688980354.650574,309248,455.5199890136719
1688980376.450049,319488,459.8500061035156
1688980384.7856028,323584,447.6300048828125
1688980388.9815934,325632,442.69000244140625
1688980393.149114,327680,445.6099853515625
1688980406.0173101,333824,432.3699951171875
1688980418.492196,339968,424.5899963378906
1688980426.7655895,344064,427.32000732421875
1688980430.901436,346112,426.8500061035156
1688980443.8445187,352256,455.2099914550781
1688980472.542429,364544,473.9599914550781
1688980477.161514,366592,470.94000244140625
1688980485.4570718,370688,468.5199890136719
1688980497.9402592,376832,459.55999755859375
1688980506.2630205,380928,473.2900085449219
1688980510.3921692,382976,473.04998779296875
1688980518.6232586,387072,475.04998779296875
1688980526.8254344,391168,492.1300048828125
1688980531.024671,393216,483.8800048828125
1688980562.920846,407552,448.92999267578125
1688980601.4472594,423936,416.25
1688980605.6535828,425984,418.6199951171875
1688980609.781764,428032,413.04998779296875
1688980626.688796,436224,392.92999267578125
1688980668.9932275,456704,390.6099853515625
1688980673.4104059,458752,397.9700012207031
1688980682.1341283,462848,416.29998779296875
1688980690.5326378,466944,404.05999755859375
1688980698.8889754,471040,402.6099853515625
1688980711.4118464,477184,396.42999267578125
1688980715.528705,479232,380.4100036621094
1688980719.6717484,481280,387.489990234375
1688980732.175759,487424,387.80999755859375
1688980785.4896271,507904,372.7900085449219
1688980795.8141415,512000,384.0299987792969
1688980822.3292735,524288,402.7200012207031
1688980835.998413,530432,415.510009765625
1688980841.318243,532480,417.3399963378906
1688980847.0589657,534528,403.3999938964844
1688980851.9980752,536576,401.4200134277344
1688980860.4124951,540672,414.3800048828125
1688980879.4468489,548864,404.6199951171875
1688980888.1436112,552960,380.2900085449219
1688980896.6022642,557056,368.0199890136719
1688980905.1275475,561152,363.5400085449219
1688980926.2451057,571392,365.7200012207031
1688980951.7655373,583680,340.17999267578125
1688980981.1752107,598016,322.25
1688980986.9498072,600064,316.260009765625
1688981007.9124405,610304,333.05999755859375
1688981012.7839272,612352,325.57000732421875
1688981029.8860831,618496,314.54998779296875
1688981035.9261837,620544,317.3599853515625
1688981042.1135392,622592,315.2699890136719
1688981062.6253133,630784,327.82000732421875
1688981067.3215058,632832,316.1700134277344
1688981076.0358877,636928,301.2099914550781
1688981089.5898752,643072,304.1499938964844
1688981108.0180757,651264,323.1700134277344
1688981112.3073788,653312,316.2300109863281
1688981117.0388358,655360,315.5899963378906
