Wall time,Step,Value
1689537658.524524,12288,-5126.35693359375
1689537664.5589375,14336,-4941.0107421875
1689537689.5745234,22528,-4894.7109375
1689537695.4940643,24576,-4962.68505859375
1689537714.3788881,30720,-4960.7431640625
1689537720.8133595,32768,-4912.20703125
1689537739.2366564,38912,-4903.52685546875
1689537745.4971259,40960,-4876.83203125
1689537751.8530645,43008,-4909.90087890625
1689537777.229643,51200,-4913.97119140625
1689537833.3274755,69632,-4946.30615234375
1689537851.935994,75776,-4937.259765625
1689537876.5958624,83968,-4979.82666015625
1689537888.6560998,88064,-4972.7275390625
1689537901.3021007,92160,-4915.86962890625
1689537907.9006143,94208,-4941.2138671875
1689537921.3901129,98304,-4925.130859375
1689537938.3701696,102400,-4892.423828125
1689537964.026244,110592,-4817.85400390625
1689537970.3795679,112640,-4876.02685546875
1689537976.5939643,114688,-4861.22998046875
1689537982.9194534,116736,-4775.4580078125
1689537989.2311692,118784,-4844.3232421875
1689538027.454317,131072,-4697.52734375
1689538040.521636,135168,-4564.8896484375
1689538046.5931141,137216,-4365.359375
1689538052.9840944,139264,-4310.380859375
1689538059.2726722,141312,-4290.41845703125
1689538077.8282986,147456,-4334.81494140625
1689538084.2085102,149504,-4378.09375
1689538090.1394813,151552,-4436.50048828125
1689538096.422449,153600,-4423.38037109375
1689538128.3232546,163840,-4376.26025390625
1689538159.7372537,174080,-4339.72607421875
1689538178.7324605,180224,-4175.50390625
1689538185.0560102,182272,-4146.1884765625
1689538222.463211,194560,-4217.22314453125
1689538277.7217035,210944,-4151.74462890625
1689538295.653794,217088,-4012.1328125
1689538301.5767615,219136,-3981.180908203125
1689538345.4004936,233472,-3682.854248046875
1689538364.450589,239616,-3561.73095703125
1689538377.8976238,243712,-3531.05859375
1689538422.0535276,258048,-3325.33154296875
1689538428.4183073,260096,-3380.72216796875
1689538446.9896517,266240,-3416.015869140625
1689538452.9206471,268288,-3473.7333984375
1689538496.8869922,282624,-3573.10205078125
1689538509.831298,286720,-3587.283447265625
1689538522.4807987,290816,-3663.224609375
1689538528.7975485,292864,-3688.0546875
1689538535.190915,294912,-3685.965576171875
1689538585.095983,309248,-3815.06884765625
1689538616.4553506,319488,-3841.255615234375
1689538629.348526,323584,-3742.821044921875
1689538635.3594177,325632,-3691.245849609375
1689538641.734328,327680,-3630.11376953125
1689538660.809471,333824,-3636.269287109375
1689538679.6866727,339968,-3569.399658203125
1689538692.2430618,344064,-3597.41162109375
1689538698.5215425,346112,-3602.498779296875
1689538717.1706262,352256,-3553.049072265625
1689538755.337865,364544,-3515.722412109375
1689538762.100605,366592,-3479.145263671875
1689538774.6988993,370688,-3486.36279296875
1689538793.6953697,376832,-3403.0302734375
1689538806.1089072,380928,-3430.773681640625
1689538812.5726743,382976,-3424.653076171875
1689538824.7940214,387072,-3462.193359375
1689538837.133474,391168,-3460.135986328125
1689538843.4593325,393216,-3434.018798828125
1689538893.4732447,407552,-3377.462890625
1689538943.424172,423936,-3246.96923828125
1689538949.9970763,425984,-3180.615234375
1689538956.2803721,428032,-3204.69970703125
1689538980.547423,436224,-3161.61572265625
1689539043.066311,456704,-3163.774169921875
1689539049.0189488,458752,-3144.29736328125
1689539061.5872169,462848,-3170.250732421875
1689539073.9970264,466944,-3213.503173828125
1689539086.2750552,471040,-3230.545166015625
1689539105.192105,477184,-3275.4609375
1689539111.46938,479232,-3309.734130859375
1689539117.4317796,481280,-3321.71533203125
1689539136.4850674,487424,-3388.311767578125
1689539204.8522873,507904,-3419.82177734375
1689539217.117843,512000,-3374.4765625
1689539254.1877253,524288,-3348.22314453125
1689539273.1855886,530432,-3325.647216796875
1689539279.1699557,532480,-3333.8720703125
1689539285.5691724,534528,-3328.55126953125
1689539291.9298208,536576,-3311.34521484375
1689539304.1462133,540672,-3263.861083984375
1689539328.970257,548864,-3264.371337890625
1689539341.5588775,552960,-3231.147705078125
1689539353.9773304,557056,-3217.029052734375
1689539366.1234412,561152,-3212.3779296875
1689539397.2348523,571392,-3309.3935546875
1689539435.2506435,583680,-3443.166259765625
1689539479.8599403,598016,-3529.371826171875
1689539491.9650018,600064,-3526.724609375
1689539523.5613537,610304,-3579.568359375
1689539529.877041,612352,-3578.70654296875
1689539549.1243162,618496,-3522.24072265625
