Wall time,Step,Value
1703934295.3889987,100000,943.2000122070312
1703934575.9741058,200000,999.2000122070312
1703934846.6012192,300000,864.5999755859375
1703935118.344132,400000,1000.0
1703935385.1908994,500000,683.4000244140625
1703935652.3612423,600000,712.5999755859375
1703935918.4995675,700000,379.3999938964844
1703936187.4990897,800000,564.4000244140625
1703936454.885261,900000,659.5999755859375
1703936725.2497644,1000000,841.5999755859375
1703936992.9922483,1100000,460.6000061035156
1703937257.6846168,1200000,462.79998779296875
1703937525.3775406,1300000,677.7999877929688
1703937794.5683749,1400000,650.0
1703938062.357071,1500000,449.20001220703125
1703938327.9503016,1600000,459.0
1703938596.0194585,1700000,549.7999877929688
1703938862.8886034,1800000,481.3999938964844
1703939130.9034286,1900000,534.0
1703939374.7679682,2000000,460.3999938964844
