Wall time,Step,Value
1703934294.2701616,100000,1000.0
1703934568.233376,200000,580.2000122070312
1703934832.3883567,300000,350.3999938964844
1703935098.6343858,400000,150.1999969482422
1703935361.5206795,500000,303.20001220703125
1703935625.441679,600000,153.0
1703935892.113942,700000,291.6000061035156
1703936160.1056848,800000,258.79998779296875
1703936427.3601375,900000,258.6000061035156
1703936697.7135024,1000000,242.8000030517578
1703936967.7975545,1100000,333.3999938964844
1703937230.1608868,1200000,196.60000610351562
1703937499.5413573,1300000,196.8000030517578
1703937768.090737,1400000,281.6000061035156
1703938034.4489396,1500000,167.1999969482422
1703938298.786635,1600000,139.60000610351562
1703938564.952169,1700000,293.0
1703938831.300827,1800000,299.0
1703939097.8769922,1900000,243.8000030517578
1703939355.4697356,2000000,247.0
